v1,v2
spam,"Xin chào, tôi là Mandy Sullivan gọi từ HOTMIX FM...bạn được chọn để nhận giải thưởng 5000,00 bảng Anh trong chương trình rút thăm trúng thưởng Phục sinh của chúng tôi.....Vui lòng gọi điện đến số 09041940223 để nhận giải trước ngày 29/03/05, nếu không giải thưởng của bạn sẽ được chuyển cho người khác...."
ham,"Tôi nghĩ chúng ta sẽ đến Finn ngay bây giờ, đi nào"
ham,Tại sao mệt mỏi những gì đặc biệt bạn đã có
ham,Tôi sẽ đến vào ngày mai
ham,Tôi không thể nhấc máy ngay bây giờ. Vui lòng gửi tin nhắn
ham,K đi ngủ ngon nhé. Nghỉ ngơi nhé:-).
ham,Các người không bao giờ mời tôi đi đâu cả :(
spam,"BẠN ĐANG ĐI BAHAMAS! Gọi MIỄN PHÍ 08081560665 và nói chuyện với tổng đài viên trực tiếp để yêu cầu chuyến du ngoạn Bahamas trị giá 2000 bảng Anh TIỀN MẶT chỉ dành cho người từ 18 tuổi trở lên. Để từ chối, hãy nhắn tin X đến số 07786200117"
ham,Em có thể làm được điều đó! Em muốn làm hài lòng cả hai người trong và ngoài phòng ngủ...
ham,EY! BÌNH TĨNH VỚI NHỮNG LỜI CÁO BUỘC... VẬY VÌ TÔI BIẾT MÌNH SẼ LÀM GÌ VÀO CUỐI TUẦN NÀY... BẠN ĐÃ KHÔNG BIẾT TRONG LÂU LẮM RỒI... GỌI CHO TÔI NẾU BẠN CÓ GÌ KHÔNG. YÊU J XXX.
ham,Tôi thích ăn tối và uống rượu lắm cô gái ạ!
spam,"Có người đã liên hệ với dịch vụ hẹn hò của chúng tôi và nhập số điện thoại của bạn vì họ thích bạn! Để biết đó là ai, hãy gọi từ số điện thoại cố định 09111030116. PoBox12n146tf15"
ham,"Tôi rất tuyệt nhưng rất mệt vì tôi đã phải lên rất nhiều kế hoạch trong suốt tuần, chúng tôi đã có cuộc kiểm tra dịch vụ xã hội tại nhà trẻ! Hãy cẩn thận và nói chuyện với tôi sau x."
ham,Tôi không biết thông tin tài khoản..tôi sẽ hỏi mẹ tôi và gửi cho bạn. Mẹ tôi hiện không liên lạc được.
ham,Tôi nghĩ là bạn đã gọi nhầm số.
ham,Hãy cảm nhận rằng bạn luôn hạnh phúc.. Dần dần nó trở thành thói quen của bạn và cuối cùng nó trở thành một phần cuộc sống của bạn.. Hãy làm theo nó.. Chúc bạn buổi sáng vui vẻ và có một ngày vui vẻ:)
ham,ĐỪNG TRỄ YÊU MẸ
ham,Đã nhận được..mail panren paru..
ham,"* Đang nghĩ đến chuyện vứt đôi giày thể thao màu đỏ, xanh lá cây và đen đi để tiết kiệm khi mang chúng trở lại tàu"
ham,Xin hãy bỏ lỡ một con số đó
ham,Vừa mới đi ăn trưa về với chị gái thôi. Phải không?
ham,Lịch trình tuần tới của bạn thế nào? Tôi đi công tác xa vào cuối tuần này.
ham,Thật tuyệt vời:)dhanush lại một lần nữa tỏa sáng:)
ham,"Lmao được rồi, từ giờ tôi không cần bạn làm tóc cho tôi nữa."
ham,"Nhớ em, cần em, muốn em, yêu em."
ham,"Xin lỗi, tôi không rảnh..."
ham,Bạn có bao giờ cảm thấy có một bài hát cứ quanh quẩn trong đầu mà không có lý do gì và không thể quên cho đến khi bạn nghe nó khoảng 5 lần không?
ham,Chưa chikku..habba đơn giản..bt bạn thế nào?
ham,"Đã nhận được email của bạn Dileep. Cảm ơn bạn rất nhiều và mong nhận được nhiều sự ủng hộ... rất ít liên lạc ở đây, hãy nhớ một venugopal mà bạn đã nhắc đến. Ngày mai nếu không muộn, tôi sẽ cố gắng đến đó. Chúc ngủ ngon bạn yêu."
ham,Đôi khi Trái tim nhớ ai đó rất nhiều... Quên ai đó rất nhanh... Bởi vì Trái tim sẽ không thích tất cả mọi người. Nhưng những người được yêu thương sẽ được nhớ đến mọi lúc... BSLVYL
ham,Cha của Joy là John. Vậy John là TÊN của cha Joy. Mandan
spam,Xin chào 07734396839 Khuyến mại dành cho khách hàng thân thiết của IBH: Điện thoại di động NOKIA6600 MỚI chỉ từ 10 bảng Anh tại TXTAUCTION! Nhắn tin:START đến số:81151 và nhận ngay!4T&
ham,"Xin chào, tôi là Yijue... Đây là sách giáo khoa 3230, phần giới thiệu về thuật toán, phiên bản thứ hai... Tôi đang bán nó với giá 50 đô la..."
spam,"ĐẤU GIÁ QUA SMS Bạn đã trúng một chiếc Nokia 7250i. Đây là những gì bạn nhận được khi thắng cuộc đấu giá MIỄN PHÍ của chúng tôi. Để tham gia, hãy gửi Nokia đến số 86021 ngay. HG/Suite342/2Lands Row/W1JHL 16+"
ham,"K, anh muốn chúng tôi đến ngay bây giờ không?"
ham,Làm sao. Có một chút khó khăn nhưng đây là cách đơn giản để vào nơi này
ham,Ha... Cả hai chúng ta đều làm cùng một việc. Nhưng tôi có tivi để xem. Bạn có thể nghĩ xem tối nay mình sẽ đi đâu hoặc bạn đã có ý tưởng gì đó rồi...
ham,Đừng để lộ bản thân. Bao xa vậy. Đăng ảnh mới lên facebook.
ham,Đang xem TV. Tôi có việc làm mới :)
ham,"Chào buổi chiều các cô nàng gợi cảm! Việc tìm kiếm việc làm thế nào? Anh thức dậy và em là người đầu tiên anh nghĩ đến như mọi khi, tình yêu của anh. Anh chúc em mọi điều tốt đẹp và hạnh phúc và biết rằng anh yêu em!"
ham,"Tôi không đến đây, anh muốn làm gì thì làm"
ham,"Được thôi chikku, và đây là một trong những bài hát yêu thích của tôi..:-)"
ham,Bạn có thấy những gì tôi đăng trên Facebook của bạn không?
spam,Gọi ngay đến số điện thoại miễn phí 0800 542 0578!
spam,Mua Space Invaders 4 a chance 2 win orig Arcade Game console. Nhấn 0 để chơi Arcade (phí WAP chuẩn) Xem o2.co.uk/games 4 Điều khoản + cài đặt. Không mua hàng
ham,"7 điều kỳ diệu trong THẾ GIỚI CỦA TÔI Thứ 7 là Bạn Thứ 6 là Phong cách của bạn Thứ 5 là Nụ cười của bạn Thứ 4 là Tính cách của bạn Thứ 3 là Bản chất của bạn Thứ 2 là Tin nhắn SMS của bạn và thứ 1 là ""Tình bạn đáng yêu của bạn""... chào buổi sáng bạn yêu"
spam,Khoản vay cho bất kỳ mục đích nào từ 500 đến 75.000 bảng Anh. Chủ nhà + Người thuê nhà đều được chào đón. Bạn đã từng bị từ chối chưa? Chúng tôi vẫn có thể giúp bạn. Gọi miễn phí 0800 1956669 hoặc nhắn tin lại 'help'
spam,CẢNH BÁO ANH LỚN! Máy tính đã chọn bạn để nhận 10k tiền mặt hoặc phiếu mua hàng #150. Gọi 09064018838. NTT PO Box CRO1327 18+ BT Giá điện thoại cố định 150ppm điện thoại di động khác nhau
ham,";-( thôi được rồi, gặp lại sau nhé"
ham,Các chú của tôi ở Atlanta. Chúc các chú một học kỳ tuyệt vời.
ham,"Không bạn ơi, tôi có tin nhắn miễn phí mà không cần nạp tiền. Xin chào, xin chào, xin chào"
ham,"Đừng tìm kiếm tình yêu, hãy để tình yêu tìm đến bạn. Đó là lý do tại sao nó được gọi là phải lòng, bởi vì bạn không ép buộc bản thân, bạn chỉ cần yêu và bạn biết rằng có một người sẽ giữ bạn lại... BSLVYL"
ham,Tôi không tin anh. Tôi nghĩ là anh đã nói với anh ấy.
ham,"Bạn có biết tại sao Chúa tạo ra khoảng trống giữa các ngón tay của bạn không? Để rồi, Đấng được tạo ra cho bạn sẽ đến và lấp đầy khoảng trống đó bằng cách nắm tay bạn với TÌNH YÊU..!"
ham,Có chứ:)Sura trên truyền hình Sun.:)lol.
ham,Arun bạn có thể chuyển tiền cho tôi được không
ham,Đang tắm nhưng tôi sẽ đi khi tắm xong
ham,Tôi không đi làm nhưng đang bận học triết nên sẽ nhắn tin cho bạn sau khi rảnh hơn để trò chuyện...
ham,"Em không làm anh mất em đâu, anh sẽ luôn ở đây vì em. Anh không có ý định làm tổn thương em nhưng anh không bao giờ biết em cảm thấy thế nào về anh khi anh còn là lính thủy đánh bộ và đó là những gì anh đã cố gắng nói với mẹ. Anh quan tâm đến em"
spam,"CHIẾN THẮNG: Chúng tôi có người chiến thắng! Ông T. Foley đã giành được một chiếc iPod! Sẽ sớm có thêm nhiều giải thưởng hấp dẫn hơn, vì vậy hãy theo dõi điện thoại di động của bạn hoặc truy cập www.win-82050.co.uk"
ham,Em là cô gái hư hỏng. Anh vẫn còn nhớ chúng
ham,Tôi đã cho bạn bao nhiêu rồi. Chào buổi sáng.
ham,"Anh hy vọng em ổn chứ em yêu? Anh lo rằng em có thể cảm thấy hơi tuyệt vọng khi biết công việc đó là giả? Anh ở đây chờ em quay lại, tình yêu của anh"
ham,"Này, bạn có thể cho tôi biết địa chỉ của Blake không? Carlos muốn tôi gặp anh ấy ở đó nhưng tôi bị lạc và anh ấy không trả lời điện thoại"
ham,Tôi có thể xin ý kiến của bạn về vấn đề này trước được không?
ham,Một tuần nghỉ phép đó tôi đã biết thời gian đó. Tại sao.
ham,"Nếu chúng ta hợp nhau, bạn có thể chuyển đến sống cùng tôi :)"
ham,tuyệt vời. Tôi đã dành &lt;#&gt; nhiều năm trong Không quân. Iraq và Afghanistan. Tôi ổn định và trung thực. Bạn có thích du lịch không?
ham,Tôi muốn xem bộ phim đó
ham,"Được thôi, cảm ơn bạn... Bạn đang ở trường à?"
ham,Tôi đang trong lớp. Bạn đã nhận được tin nhắn của tôi chưa?
ham, Xe buýt khởi hành lúc &lt;#&gt;
ham,Chúa phù hộ. Ngủ ngon nhé con yêu...Mẹ sẽ cầu nguyện!
spam," Các số Voda ngày nay kết thúc bằng 1225 được chọn để nhận giải thưởng trị giá 50 bảng Anh. Nếu bạn có kết quả trùng khớp, vui lòng gọi 08712300220, trích dẫn mã yêu cầu 3100 ứng dụng giá chuẩn"
ham,Chúc em một ngày tốt lành. Anh yêu em nhiều lắm.
ham,Aiyo hơi bối rối một chút... Sợ anh ấy sẽ quên mất mình là ai rồi chết mất... Hee... Nhưng anh ấy trở nên đẹp trai hơn rồi...
ham,"Được rồi, tôi sẽ hỏi một vài người bạn cùng phòng của tôi"
ham,"Bây giờ, số nhà của bạn là bao nhiêu? Và bạn có bia ở đó không?"
ham,Mọi người có muốn gặp nhau và kết hợp tất cả các phần lại không? Phần còn lại của dự án tiến triển thế nào?
ham,Nhận vé 4 walsall thứ ba ngày 6 tháng 3. Bạn tôi sẽ mua cho tôi vào thứ bảy. Tôi sẽ trả tiền. Muốn đi. Nhắn tin lại. Terry
ham,"Vâng, chúng tôi cũng đang trò chuyện."
ham,"Xin chào, tôi là JESS, tôi không biết bạn có đi làm không nhưng hãy gọi cho tôi khi bạn có thể, tôi ở nhà cả đêm. XXX"
ham,Sian... Sau cuộc họp giám sát có việc phải làm... Bây giờ bạn đang làm việc à?
ham,Bạn có định thi CCNA tuần này không?
ham,"Được thôi, tôi sẽ xem Shrek ở dạng 3D!!B)"
ham,Tôi có bẩn đến thế không anh bạn?
ham,Không biết đó là điều anh ấy đã nói với tôi. Được rồi bạn ơi...
ham,Tôi có thể sẽ đến vào ngày mai (hoặc thậm chí là tối nay nếu có việc gì đó xảy ra)
ham,Tôi không thể nói không vì anh ấy sắp chết và tôi cảm thấy buồn cho anh ấy nên tôi sẽ đi và tôi chỉ muốn bạn biết rằng tôi có thể sẽ đi muộn vào ban đêm.
ham,Nếu anh đang nghĩ đến việc nâng tôi lên thì không.
ham,Giống như bạn... Dun wan... Bạn đã thích tôi rồi à... Bây giờ bạn đang làm gì? Vẫn ăn chứ?
ham,Gửi cho tôi địa chỉ email của bạn sớm nhé
ham,Điều khiến một số người trở nên đáng quý hơn không chỉ là niềm hạnh phúc mà bạn cảm thấy khi gặp họ mà còn là nỗi đau khi nhớ họ!!!
ham,"Bạn ơi. Có chuyện gì thế. Teresa. Hy vọng bạn vẫn ổn. Khi tôi không nghe tin từ những người này, tôi đã gọi cho họ và họ đã nhận được gói hàng kể từ tháng 12 &lt;#&gt; . Chỉ nghĩ rằng bạn muốn biết. Chúc bạn có một năm tuyệt vời và mọi điều tốt đẹp nhất với việc đọc sách của bạn. Thêm vào đó, nếu bạn thực sự có thể thực sự Bam sơ cứu cho Usmle, thì công việc của bạn đã hoàn thành."
ham,Này anh chàng đẹp trai. Số điện thoại công việc của tôi là. Chúc anh vui vẻ nhé. Squishy Mwahs.
ham,Tôi có thể gọi lại cho bạn sau được không?
spam,"Những bức ảnh nóng bỏng nhất được gửi thẳng đến điện thoại của bạn!! Hãy xem tôi ướt át và muốn, chỉ dành cho bạn xx Nhắn tin PICS đến số 89555 ngay! txt có giá 150p textoperator g696ga 18 XxX"
ham,Đấy mới là cách bạn nên sống.
ham,Xin chào - cảm ơn vì đã nhận cuộc gọi. Tôi đã có việc làm! Bắt đầu vào thứ hai!
ham,Chuyến bay của bạn vào lúc mấy giờ?
ham,Khi nào tôi nên qua đây?
ham,Tôi có một vết cắn khá rõ ở má phải
ham,* Đến lúc đó sẽ là tháng 9!
ham,Lúc này bạn có ướt không?
ham,Còn chồng bạn thì sao?
spam,"Hack Chat. Nhận quyền truy cập cửa sau vào 121 phòng chat với chi phí thấp hơn nhiều. Trả lời NEO69 hoặc gọi 09050280520 để đăng ký 25p chiều. DPS, hộp Bcm 8027 Ldn, wc1n3xx"
ham,"Chúng ta có làm theo chuẩn mực ngày mai không? Tôi chỉ hoàn thành 4,15 vì bài kiểm tra st. Cần sắp xếp lại thư viện vào một thời điểm nào đó vào ngày mai - đã nhận được thư từ hôm nay - có thể truy cập đến cuối tháng 3 nên tôi nên chuyển đi thôi!"
ham,Vâng. Tôi có một danh sách chỉ có bạn và Joanna nếu tôi cảm thấy thực sự không hòa đồng
ham,Tôi đang ở văn phòng của bạn.
ham,Bạn có xuống muộn hơn không?
ham,Tuyệt vời :) thay thế tốt cho murali
ham,Da là một cầu thủ giỏi. Tại sao anh ấy lại không được bán?
ham,Xin chào. || Bạn có muốn | tham gia cùng tôi với các sinh viên sau không? || Gặp họ lúc năm giờ. || Gọi cho bạn sau giờ học.
ham,Nó đang chiếu ở Anh! Nhưng ti vi đã quyết định không cho tôi xem và Mia và Elliot đã hôn nhau! Chết tiệt!
spam,"MIỄN PHÍ NOKIA hoặc Motorola với thời hạn thuê 1/2 tháng, 500 phút gọi x-net MIỄN PHÍ & 100 txt/tháng MIỄN PHÍ B'tooth*. Gọi Mobileupd8 theo số 08001950382 hoặc gọi 2optout/D3WV"
ham,Tôi không muốn nghe triết lý. Chỉ cần nói những gì xảy ra
ham,Bạn đã có việc làm tại Wipro:) bạn sẽ có được mọi thứ trong cuộc sống sau 2 hoặc 3 năm.
ham, Vậy thì không thể có được máy tính xách tay? Thẻ căn cước của tôi có...
ham,Không biết tập tiếp theo sau tập 6 là 850. Tập cuối đạt 650.
spam," Đây là lần thứ 2 chúng tôi thử liên lạc với bạn. Bạn đã trúng giải thưởng 750 Bảng Anh. Yêu cầu rất dễ dàng, hãy gọi 08718726970 NGAY! Chỉ 10 xu/phút. BT-national-rate"
ham,Tôi vừa mới thanh toán một số khoản nên không có nhiều. Xin lỗi. Bạn muốn nhận hàng qua fedex hay cách khác.
ham,Họ không chơi một ngày nào vào năm ngoái mặc dù họ có một đội rất mạnh. Giống như Ấn Độ.
ham,K.:)bạn là cô gái duy nhất đang đợi ở quầy lễ tân phải không?
ham,"Hãy nói chậm lại.? CHÚA ƠI, CON YÊU NGÀI & CON CẦN NGÀI, HÃY LÀM SẠCH TRÁI TIM CON BẰNG MÁU CỦA NGÀI. Gửi điều này đến Mười người đặc biệt & phép màu của ngày mai, hãy làm điều đó, làm ơn, làm ơn hãy làm điều đó..."
ham,Tôi ghét khi cô ấy làm thế này. Cô ấy biến chuyến đi mua sắm đáng lẽ phải vui vẻ thành một ngày khó chịu về việc mọi thứ trong nhà cô ấy sẽ trông như thế nào.
ham,"Thưa ông, tôi đang chờ cuộc gọi của ông."
ham,Có chuyện gì thế? Bạn có muốn tôi trực tuyến không?
ham,"Nó có thể hiệu quả, chúng ta sẽ đạt được sự đồng thuận tại cuộc họp tiếp theo"
ham,Aiyah vậy thì tôi đợi bạn nhé. Sau đó bạn sẽ giải trí cho tôi. Hee...
ham,"Điều cuối cùng tôi muốn làm là làm tổn thương bạn. Và tôi không nghĩ điều đó sẽ xảy ra. Bạn sẽ cười, xấu hổ, xóa thẻ và tiếp tục. Nhưng theo như tôi biết, nó thậm chí còn không xuất hiện. Thực tế là bạn thậm chí cảm thấy như tôi sẽ làm điều đó để làm tổn thương bạn cho thấy bạn thực sự không biết tôi chút nào. Thứ tư thật lộn xộn, nhưng không tệ. Vấn đề của tôi với nó là bạn CÓ thời gian để dọn dẹp, nhưng bạn chọn không làm vậy. Bạn gọi Skype, bạn chụp ảnh, bạn ngủ, bạn muốn ra ngoài. Tôi không bận tâm đến một vài điều ở đây và ở đó, nhưng khi bạn không dọn giường, khi bạn ném quần áo giặt lên trên đó, khi tôi không thể có bạn bè trong nhà vì tôi xấu hổ vì có đồ lót và áo ngực nằm rải rác trên giường, gối trên sàn, đó là một điều khác. Bạn đã từng rất tốt về việc ít nhất là dọn giường."
